"","iso2c","year","income_pc","market_wealth","final_consumption","household_expenditure","share_capital_income","share_labor_income","labor_income","Pi","C","K","f","g","r","country"
"1377","SE",1959,14173.24763973,285331846434.661,17381730195.3751,65641515225.0971,0.262211680412292,0.737788319587708,78126782300.9616,78126782300.9616,83023245420.4722,285331846434.661,0.0182700747014322,0.0646529998943174,0.0829230745957496,"Sweden"
"1378","SE",1960,14793.8150723894,297937396524.055,17624160477.6012,66976581068.2763,0.243084862828255,0.756915152072906,83959673205.1986,83959673205.1986,84600741545.8775,297937396524.055,0.00224674654683407,0.044178559971154,0.0464253065179881,"Sweden"
"1379","SE",1961,15700.3214164031,313380976187.508,18675693434.3212,71071408866.061,0.231824278831482,0.768175721168518,90961445380.3955,90961445380.3955,89747102300.3822,313380976187.508,-0.00407583302459055,0.0518349822601268,0.0477591492355362,"Sweden"
"1380","SE",1962,16238.1234381218,326155589176.529,20537838285.5313,73535613346.8188,0.213405087590218,0.786594927310944,96832675408.6646,96832675408.6646,94073451632.3501,326155589176.529,-0.00880469456021958,0.0407638432441977,0.0319591486839782,"Sweden"
"1381","SE",1963,16911.3282869442,346022976336.894,22423884793.7744,76714703944.9877,0.2080078125,0.7919921875,102160114384.573,102160114384.573,99138588738.7621,346022976336.894,-0.00926406214113779,0.06091383321232,0.0516497710711822,"Sweden"
"1382","SE",1964,18060.1629812893,373320053065.856,23725350633.8797,79734997365.5085,0.215523764491081,0.784476220607758,109023804498.443,109023804498.443,103460347999.388,373320053065.856,-0.0160782863552926,0.0788880467359051,0.0628097603806126,"Sweden"
"1383","SE",1965,18611.9093009741,399622814810.236,25843994799.3358,82852191031.3008,0.207029983401298,0.79297000169754,114711964261.511,114711964261.511,108696185830.637,399622814810.236,-0.0161142654445433,0.0704563323838904,0.0543420669393471,"Sweden"
"1384","SE",1966,19021.0959518839,426073941580.009,28564174717.2233,85560821066.3349,0.188126429915428,0.811873555183411,121118653806.397,121118653806.397,114124995783.558,426073941580.009,-0.0175006475197356,0.0661902318623468,0.0486895843426113,"Sweden"
"1385","SE",1967,19865.0838209108,462974529353.036,31798656337.0081,89374411958.9579,0.193102359771728,0.806897640228271,126514016782.906,126514016782.906,121173068295.966,462974529353.036,-0.0125352619949811,0.0866060656894178,0.0740708036944367,"Sweden"
"1386","SE",1968,20564.0302131639,499836959202.951,34208831498.4023,92427507273.7325,0.188027814030647,0.811972200870514,132430483640.98,132430483640.98,126636338772.135,499836959202.951,-0.012515040248417,0.0796208592758365,0.0671058190274195,"Sweden"
"1387","SE",1969,21500.4221428017,531079008396.839,37023273363.4475,96468328447.191,0.19388173520565,0.806118249893188,138729056016.36,138729056016.36,133491601810.639,531079008396.839,-0.0104783252004286,0.062504479948236,0.0520261547478075,"Sweden"
"1388","SE",1970,22153.1145599308,554208822333.21,39577618750.7971,97343479354.6777,0.201754450798035,0.798245549201965,142903862177.91,142903862177.91,136921098105.475,554208822333.21,-0.0112652994711572,0.0435524913820118,0.0322871919108546,"Sweden"
"1389","SE",1971,22092.9740033059,584357394358.503,41451691735.4862,97267541759.078,0.179653853178024,0.820346117019653,147078287040.049,147078287040.049,138719233494.564,584357394358.503,-0.0150828590391135,0.0543993000659356,0.0393164410268221,"Sweden"
"1390","SE",1972,22679.2463124081,613761629672.674,43782755778.5317,100756782740.231,0.193781048059464,0.806218981742859,148636536414.009,148636536414.009,144539538518.763,613761629672.674,-0.00701111671521435,0.050318923997617,0.0433078072824027,"Sweden"
"1391","SE",1973,23487.1152175811,635284816511.707,44780066508.0689,102736508689.669,0.224072456359863,0.775927543640137,148426507357.093,148426507357.093,147516575197.737,635284816511.707,-0.00148254976421535,0.0350676643805705,0.0335851146163551,"Sweden"
"1392","SE",1974,23529.7907718694,628363314223.645,46905422730.8767,104199536719.495,0.239701613783836,0.760298371315002,146278262358.604,146278262358.604,151104959450.372,628363314223.645,0.00759768999087915,-0.0108951168171592,-0.00329742682628009,"Sweden"
"1393","SE",1975,25157.0372453545,638562100972.287,51676403782.0089,108796507352.817,0.231378525495529,0.768621504306793,158720408945.284,158720408945.284,160472911134.826,638562100972.287,0.0027889950763707,0.0162307163989093,0.01901971147528,"Sweden"
"1394","SE",1976,25858.9156340342,653719904723.071,56826652952.945,115356704643.286,0.192284777760506,0.807715237140656,172026145266.383,172026145266.383,172183357596.231,653719904723.071,0.000246197401332192,0.0237373995852621,0.0239835969865943,"Sweden"
"1395","SE",1977,24726.8995176167,650361099687.657,61334322396.0637,112009110956.416,0.151507124304771,0.848492860794067,173449011521.447,173449011521.447,173343433352.48,650361099687.657,-0.000161503677958752,-0.00513798801466325,-0.005299491692622,"Sweden"
"1396","SE",1978,25541.982980926,678131776459.947,64970816345.771,114854274337.274,0.173137694597244,0.826862335205078,174964817997.248,174964817997.248,179825090683.045,678131776459.947,0.00747319095212078,0.0427003964191992,0.05017358737132,"Sweden"
"1397","SE",1979,26219.3895884071,677540010921.175,67677517302.6144,116154344432.571,0.191893324255943,0.808106660842896,175924733761.654,175924733761.654,183831861735.185,677540010921.175,0.0116601643633466,-0.000872640922182824,0.0107875234411638,"Sweden"
"1398","SE",1980,26119.0899153718,641979610504.798,67204265249.8625,113766296932.776,0.208749771118164,0.791250228881836,171904608715.334,171904608715.334,180970562182.638,641979610504.798,0.0133806909129664,-0.0524845763249165,-0.0391038854119502,"Sweden"
"1399","SE",1981,26023.3267564927,632141947193.448,68453642196.3136,116170662164.56,0.199487954378128,0.800512075424194,173385284287.91,173385284287.91,184624304360.874,632141947193.448,0.0175068178008436,-0.0153239497802965,0.00218286802054708,"Sweden"
"1400","SE",1982,25853.4787430226,604793700719.852,69234230447.395,117466268902.475,0.222087800502777,0.777912199497223,167480129083.301,167480129083.301,186700499349.87,604793700719.852,0.0304051492736759,-0.0432628250585415,-0.0128576757848657,"Sweden"
"1401","SE",1983,26372.0727251591,586773780395.17,69279053146.5311,117147365800.014,0.238048166036606,0.761951804161072,167396585697.209,167396585697.209,186426418946.545,586773780395.17,0.0314649991008261,-0.0297951521373886,0.00166984696343754,"Sweden"
"1402","SE",1984,27529.2993935284,586368598325.005,68659070111.0883,118028402287.235,0.258910894393921,0.741089105606079,170203320377.731,170203320377.731,186687472398.323,586368598325.005,0.0280928571987154,-0.000690525179724776,0.0274023320189906,"Sweden"
"1403","SE",1985,28301.5572397402,601410869204.699,70545791796.6981,122412160607.906,0.25030979514122,0.749690234661102,177337975798.335,177337975798.335,192957952404.605,601410869204.699,0.0266384943717803,0.0256532681365664,0.0522917625083468,"Sweden"
"1404","SE",1986,30086.6928751284,647661479582.525,73694834165.1677,130402735334.199,0.254680514335632,0.745319485664368,187948732400.63,187948732400.63,204097569499.367,647661479582.525,0.0268515883660234,0.0769035159590452,0.103755104325069,"Sweden"
"1405","SE",1987,31093.2218531449,701473350226.565,72844791534.2097,136861485806.877,0.25418296456337,0.745817065238953,195121345638.654,195121345638.654,209706277341.087,701473350226.565,0.0225193749546973,0.0830864152654656,0.105605790220163,"Sweden"
"1406","SE",1988,31790.1827989989,771931637523.532,72896770735.1826,142436385607.679,0.262379288673401,0.737620711326599,198353265335.127,198353265335.127,215333156342.862,771931637523.532,0.0242060386217811,0.10044328451567,0.124649323137451,"Sweden"
"1407","SE",1989,32554.6142925443,865445601634.248,76447500138.0366,143803307718.548,0.248085528612137,0.751914501190186,208727241197.288,208727241197.288,220250807856.585,865445601634.248,0.0149282217480631,0.121142805353492,0.136071027101556,"Sweden"
"1408","SE",1990,31875.9032929522,856694879320.682,79300046971.1069,142090104724.935,0.215827152132988,0.784172832965851,214733275116.182,214733275116.182,221390151696.042,856694879320.682,0.0076918486468594,-0.0101112332156304,-0.00241938456877098,"Sweden"
"1409","SE",1991,31315.0031419039,778093491515.147,82188315793.2609,146709316495.044,0.20958186686039,0.790418148040771,213958772227.7,213958772227.7,228897632288.304,778093491515.147,0.0174377837678335,-0.0917495711750514,-0.0743117874072179,"Sweden"
"1410","SE",1992,30122.2693042106,720338615309.435,85858080667.9978,145229388227.264,0.218715593218803,0.781284391880035,204558337724.319,204558337724.319,231087468895.262,720338615309.435,0.0340950431538554,-0.0742261397062312,-0.0401310965523758,"Sweden"
"1411","SE",1993,28514.4963660472,691031998916.724,84861987905.4751,140638711684.353,0.243743747472763,0.756256222724915,188581813882.779,188581813882.779,225500699589.828,691031998916.724,0.0512521263228261,-0.0406844999974375,0.0105676263253886,"Sweden"
"1412","SE",1994,30140.900179142,691651301101.041,85480329333.2027,142262223889.618,0.279864311218262,0.720135688781738,191364265213.524,191364265213.524,227742553222.821,691651301101.041,0.0526434203717391,0.000896198996989258,0.0535396193687284,"Sweden"
"1413","SE",1995,31467.5015859676,677249817041.199,87049101107.9281,143727400382.998,0.299974203109741,0.700025796890259,194672914320.462,194672914320.462,230776501490.926,677249817041.199,0.0521991169726573,-0.0208218853010416,0.0313772316716158,"Sweden"
"1414","SE",1996,32390.953484132,722203602714.097,90411537349.348,148326171489.298,0.262657940387726,0.737342059612274,211235049924.963,211235049924.963,238737708838.646,722203602714.097,0.0406093264577583,0.0663769624468768,0.106986288904635,"Sweden"
"1415","SE",1997,33135.3804508768,795179586695.297,90466171869.7127,151420881937.903,0.263075530529022,0.736924469470978,216043735126.225,216043735126.225,241887053807.616,795179586695.297,0.0357839791774365,0.101046275187427,0.136830254364864,"Sweden"
"1416","SE",1998,35432.438045037,889179466689.71,96279588950.0187,158486255633.927,0.268378436565399,0.731621563434601,229531762714.131,229531762714.131,254765844583.946,889179466689.71,0.0317338149671138,0.118212139203761,0.149945954170875,"Sweden"
"1417","SE",1999,36928.1948677516,1009386728750.75,100780597399.62,163896737452.784,0.265124320983887,0.734875679016113,240478106852.459,240478106852.459,264677334852.404,1009386728750.75,0.0272152348389637,0.135188976538731,0.162404211377695,"Sweden"
"1418","SE",2000,38751.7581255975,1122850357097.91,103453006154.745,170767932407.639,0.254951864480972,0.74504816532135,256463336578.469,256463336578.469,274220938562.384,1122850357097.91,0.017592466274935,0.112408480432067,0.130000946707002,"Sweden"
"1419","SE",2001,39312.0811119948,1142262179204.78,105079771315.39,174118204108.939,0.23197977244854,0.768020212650299,268988576946.989,268988576946.989,279197975424.329,1142262179204.78,0.00909239455890379,0.0172879867599084,0.0263803813188122,"Sweden"
"1420","SE",2002,40004.6902363809,1140842256616.25,108667932400.156,179312840990.792,0.234688147902489,0.76531183719635,273731685497.694,273731685497.694,287980773390.948,1140842256616.25,0.0124744460183159,-0.00124307940364403,0.0112313666146719,"Sweden"
"1421","SE",2003,41899.0138804285,1210014310225.8,113189835414.317,182257522111.251,0.262240886688232,0.737759113311768,277450339026.042,277450339026.042,295447357525.568,1210014310225.8,0.0157752032721029,0.0606324434499126,0.0764076467220155,"Sweden"
"1422","SE",2004,43324.7144578155,1348573747961.07,115653926419.887,187895408206.231,0.267582356929779,0.732417643070221,285947576074.681,285947576074.681,303549334626.118,1348573747961.07,0.0145467358548444,0.11451057773805,0.129057313592894,"Sweden"
"1423","SE",2005,45239.2965811101,1522496532666.79,118099937045.552,194588840497.069,0.278303593397141,0.721696376800537,295400401154.771,295400401154.771,312688777542.622,1522496532666.79,0.0128197485780732,0.12896794481479,0.141787693392863,"Sweden"
"1424","SE",2006,47060.8513059708,1734924262739.12,121183307540.402,198514098539.388,0.304097771644592,0.695902228355408,298456874565.235,298456874565.235,319697406079.79,1734924262739.12,0.0139511197949001,0.139525920430336,0.153477040225237,"Sweden"
"1425","SE",2007,48741.0122346515,1841804211996.97,122893613134.222,204018431903.474,0.29447528719902,0.705524682998657,315782389200.128,315782389200.128,326912045037.696,1841804211996.97,0.00641506726062896,0.0616049654462235,0.0680200327068525,"Sweden"
"1426","SE",2008,48687.3359221167,1859822498278.95,127444482581.293,210190377621.781,0.276646226644516,0.723353743553162,325991581583.733,325991581583.733,337634860203.074,1859822498278.95,0.00632167010125205,0.00978295421663912,0.0161046243178912,"Sweden"
"1427","SE",2009,45416.4630423537,1919106414813.68,128677549360.767,214220199267.047,0.243447452783585,0.756552577018738,320945282976.814,320945282976.814,342897748627.814,1919106414813.68,0.0118035273104366,0.0318761153763775,0.0436796426868141,"Sweden"
"1428","SE",2010,47870.1862093571,2058795520737.4,129475627920.777,217292804749.091,0.28496527671814,0.71503472328186,322284125793.78,322284125793.78,346768432669.868,2058795520737.4,0.0127581809362384,0.0727886191434992,0.0855468000797376,"Sweden"
"1429","SE",2011,48705.7128446018,2101953372439.85,132930554005.174,221332460910.623,0.273395776748657,0.726604223251343,333214947414.193,333214947414.193,354263014915.796,2101953372439.85,0.0102234861546934,0.0209626702932556,0.0311861564479489,"Sweden"
"1430","SE",2012,49060.5998451538,2131888550592.19,139031358345.814,225778176683.771,0.246739774942398,0.75326019525528,347956113020.031,347956113020.031,364809535029.585,2131888550592.19,0.00801798090791663,0.0142415995258712,0.0222595804337879,"Sweden"
"1431","SE",2013,50611.5913249606,2248719214708.38,146663759989.694,233133260098.97,0.241035804152489,0.75896418094635,361674462654.203,361674462654.203,379797020088.664,2248719214708.38,0.00850070583165677,0.0548014876686405,0.0633021935002972,"Sweden"
"1432","SE",2014,52694.01292874,2454419772534.07,152200395957.208,239225228504.996,0.251329630613327,0.748670339584351,371448427227.738,371448427227.738,391425624462.204,2454419772534.07,0.00888381132859964,0.0914745409210021,0.100358352249602,"Sweden"
"1433","SE",2015,54248.0633811966,2677546003821.56,153053729368.609,255075094730.441,0.254849821329117,0.745150148868561,384581673450.162,384581673450.162,408128824099.05,2677546003821.56,0.00959377483525433,0.0909079342435079,0.100501709078762,"Sweden"
"1434","SE",2016,54584.4926562126,2876214852256.9,159632914840.484,258915155601.845,0.237149402499199,0.76285058259964,400340605957.188,400340605957.188,418548070442.329,2876214852256.9,0.00680005664110139,0.0741981083244843,0.0809981649655857,"Sweden"
"1435","SE",2017,56423.6855328052,3066895047479.13,162206516967.184,265611704677.838,0.24957937002182,0.75042062997818,411376110982.423,411376110982.423,427818221645.022,3066895047479.13,0.00571657943066996,0.0662955325025893,0.0720121119332593,"Sweden"
"1436","SE",2018,56935.5036019399,3150285693406.03,166044308334.835,271490596941.439,0.239582449197769,0.760417520999908,424991444650.663,424991444650.663,437534905276.274,3150285693406.03,0.00408995431256146,0.0271905769959234,0.0312805313084849,"Sweden"
"1437","SE",2019,58633.1872494222,3327056917143.02,169717636330.465,277003917540.39,0.232302770018578,0.767697215080261,446446129027.32,446446129027.32,446721553870.855,3327056917143.02,8.74285288192793e-05,0.0561127595846307,0.05620018811345,"Sweden"
